,number_of_response,delay_avg,jitter_avg
1578679106,10.0,0.002436083333333333,0.00020774186666666668
1578679107,17.0,0.00261781,0.00014957773333333334
1578679108,20.0,0.002453386666666667,0.00028022133333333336
1578679109,19.0,0.0025289666666666664,0.00038669633333333333
1578679110,18.0,0.0026056933333333337,0.0001785227
1578679111,17.0,0.0024222700000000002,0.00032470333333333335
1578679112,14.0,0.0024689366666666664,0.00034445533333333334
1578679113,14.0,0.00227093,0.000141903
1578679114,23.0,0.00240522,0.0002951686666666667
1578679115,16.0,0.0024002566666666667,0.000369346
1578679116,26.0,0.0023462799999999996,0.00032655233333333335
1578679117,15.0,0.0025121266666666667,0.00025781666666666665
1578679118,13.0,0.00226744,0.00035037599999999995
1578679119,16.0,0.0023880399999999997,0.00029917733333333335
1578679120,14.0,0.0023179466666666667,0.0003828076666666667
1578679121,25.0,0.002369396666666667,0.00035659333333333326
1578679122,26.0,0.00230556,0.0002945716666666667
1578679123,21.0,0.00261555,0.0003366446666666667
1578679124,20.0,0.0025015766666666665,0.0003759763333333333
1578679125,14.0,0.002498206666666667,0.0004158416666666667
1578679126,25.0,0.0024044133333333334,0.0005308103333333333
1578679127,21.0,0.002547423333333333,0.00025034966666666667
1578679128,12.0,0.002472086666666667,0.0003057783333333333
1578679129,17.0,0.00163776,0.0003086886666666667
1578679130,21.0,0.0023954233333333334,0.00034798800000000003
1578679131,20.0,0.0024543366666666664,0.000312968
1578679132,22.0,0.0025283233333333334,0.000393694
1578679133,3.0,0.0015767433333333334,2.2729233333333333e-05
1578679134,0.0,0.0,0.0
1578679135,36.0,0.0024205066666666665,0.0003971626666666667
1578679136,12.0,0.0024934533333333332,0.00026794266666666666
1578679137,26.0,0.0023167033333333334,0.0004122103333333333
1578679138,19.0,0.0026498666666666666,0.00031812533333333337
1578679139,8.0,0.0023458933333333335,0.000444611
1578679140,30.0,0.002407963333333333,0.0004076243333333333
1578679141,11.0,0.002414173333333333,0.0002584456666666667
1578679142,17.0,0.00244407,0.0005257766666666667
1578679143,14.0,0.0024969466666666666,0.0005326073333333333
1578679144,13.0,0.00235454,0.0004450346666666667
1578679145,16.0,0.0026219566666666667,0.0002886916666666667
1578679146,15.0,0.0026344333333333334,0.00029715300000000003
1578679147,14.0,0.0025394566666666666,0.00019764633333333335
1578679148,17.0,0.0025980933333333333,0.00016826066666666666
1578679149,15.0,0.002476263333333333,0.00037846299999999994
1578679150,15.0,0.0024660833333333336,0.00033609266666666666
1578679151,12.0,0.00239182,0.000335978
1578679152,16.0,0.00255061,0.000214835
1578679153,13.0,0.002512446666666667,0.00025423366666666667
1578679154,14.0,0.002496893333333333,0.00025248523333333333
1578679155,20.0,0.0023789333333333333,0.00035838266666666667
1578679156,18.0,0.00231542,0.00042557366666666664
1578679157,17.0,0.0024224266666666664,0.0003737133333333333
1578679158,16.0,0.0025973866666666665,0.0005249666666666666
1578679159,2.0,0.0017147066666666668,0.0
1578679160,33.0,0.0023158999999999996,0.0004450456666666666
1578679161,21.0,0.0023384833333333333,0.00040302999999999997
1578679162,10.0,0.0022833633333333332,0.00010490404333333334
1578679163,16.0,0.0022880533333333336,0.000325716
1578679164,20.0,0.0024151033333333336,0.0002837986666666667
1578679165,5.0,0.0017088633333333335,8.585733333333334e-05
1578679166,23.0,0.0024959266666666666,0.00039798033333333336
1578679167,19.0,0.002355686666666667,0.00024254353333333335
1578679168,19.0,0.0025016933333333333,0.0002759703333333334
1578679169,13.0,0.0024454200000000002,0.000215557
1578679170,17.0,0.0024644566666666666,0.00042383966666666666
1578679171,22.0,0.0024188833333333333,0.000370944
1578679172,18.0,0.00242201,0.0003266713333333333
1578679173,12.0,0.002258633333333333,0.00038472833333333335
1578679174,10.0,0.0024764266666666666,0.00025163766666666667
1578679175,7.0,0.0018196500000000001,0.00018761966666666665
1578679176,27.0,0.00242005,0.00048729999999999997
1578679177,16.0,0.0025580466666666663,0.000291427
1578679178,22.0,0.0023908266666666667,0.00039939000000000006
1578679179,19.0,0.002140903333333333,0.00044058399999999994
1578679180,14.0,0.0025464866666666665,0.0003692786666666667
1578679181,16.0,0.0024942233333333334,0.00017189006666666664
1578679182,9.0,0.002661476666666667,0.0002194115
1578679183,15.0,0.00233848,0.00041081166666666666
1578679184,19.0,0.002495663333333333,0.00035467399999999997
1578679185,17.0,0.002425426666666667,0.0003964926666666666
1578679186,11.0,0.0024201233333333333,0.000590326
1578679187,13.0,0.0023188099999999997,0.00024631966666666664
1578679188,17.0,0.0023533333333333336,0.00013808133333333334
1578679189,14.0,0.002349176666666667,0.0002559106666666667
1578679190,12.0,0.002442076666666667,0.00016195566666666664
1578679191,15.0,0.0024176133333333335,0.0003576426666666666
1578679192,11.0,0.00247152,0.00022003400000000003
1578679193,8.0,0.00256697,0.00012787193333333333
1578679194,19.0,0.0022671099999999997,0.0004458296666666667
1578679195,18.0,0.002594386666666667,0.00032053
1578679196,16.0,0.0025435366666666666,0.00045412133333333336
1578679197,13.0,0.0024613133333333333,0.00030321
1578679198,12.0,0.0025860166666666668,0.0006045486666666666
1578679199,16.0,0.0023826766666666666,0.00016984400000000002
1578679200,22.0,0.002566743333333333,0.0008762370000000001
1578679201,12.0,0.0024527533333333334,0.00038304566666666674
1578679202,11.0,0.002358666666666667,0.00035826366666666664
1578679203,8.0,0.002572043333333333,0.00014076616666666665
1578679204,13.0,0.0018361766666666664,0.000219259
1578679205,14.0,0.00230476,0.0004317033333333333
1578679206,19.0,0.0025193266666666664,0.00031177613333333335
1578679207,12.0,0.0017133066666666665,0.000278329
1578679208,18.0,0.0024600200000000003,0.000405007
1578679209,21.0,0.0024704933333333334,0.0003383956666666666
1578679210,15.0,0.0024666833333333335,0.00047134033333333337
1578679211,23.0,0.0024422633333333332,0.00021096566666666667
1578679212,16.0,0.0024248499999999997,0.0005346986666666667
1578679213,22.0,0.002334903333333333,0.000322159
1578679214,5.0,0.0023332033333333334,0.00019796699999999998
1578679215,13.0,0.0024678966666666666,0.0002942696666666667
1578679216,14.0,0.0023657866666666667,0.00027203193333333336
1578679217,9.0,0.00240236,0.00024649333333333335
1578679218,11.0,0.00245493,0.00032437660000000007
1578679219,16.0,0.00243211,0.000323042
1578679220,16.0,0.002365566666666667,0.00036137433333333335
1578679221,9.0,0.0024141666666666665,0.0001704561
1578679222,18.0,0.002392833333333333,0.000515068
1578679223,18.0,0.00256472,0.000397515
1578679224,10.0,0.00261276,0.0002558432
1578679225,16.0,0.0024750566666666665,0.00025569233333333334
1578679226,19.0,0.0023556333333333334,0.00031297366666666667
1578679227,17.0,0.0020567766666666665,0.00039813733333333333
1578679228,15.0,0.0024594,0.00047115466666666664
1578679229,8.0,0.002542476666666667,0.0003327
1578679230,30.0,0.0023458366666666668,0.0003992236666666667
1578679231,10.0,0.002390116666666667,0.000310282
1578679232,12.0,0.002320346666666667,0.00011951566666666665
1578679233,10.0,0.0023704566666666667,0.0002285373333333333
1578679234,9.0,0.0016219366666666666,0.00023329933333333334
1578679235,11.0,0.002346873333333333,0.00030570566666666667
1578679236,17.0,0.00232385,0.0005225076666666666
1578679237,11.0,0.00223986,0.000175667
1578679238,9.0,0.0023023033333333335,0.00015713126666666666
1578679239,12.0,0.0023090833333333336,0.00023552066666666666
1578679240,13.0,0.002414353333333333,0.00023832066666666665
1578679241,10.0,0.0023389366666666665,0.00014644870000000003
1578679242,15.0,0.00226051,0.00033024933333333334
1578679243,15.0,0.0025541466666666665,0.00041110733333333334
1578679244,17.0,0.00246373,0.00034737200000000003
1578679245,14.0,0.0024519033333333332,0.00037385366666666664
1578679246,16.0,0.00236929,0.0005841016666666667
1578679247,10.0,0.002545093333333333,0.00023199699999999998
1578679248,16.0,0.002504783333333333,0.0002942143666666667
1578679249,10.0,0.0023158399999999996,0.00045506140000000007
1578679250,24.0,0.0027030533333333336,0.0006433880000000001
1578679251,7.0,0.0026449100000000003,0.00010875833333333334
1578679252,19.0,0.0024714433333333334,0.00031188066666666664
1578679253,22.0,0.0024900166666666666,0.000445366
1578679254,11.0,0.0024641766666666665,0.00025033933333333335
1578679255,11.0,0.0023901333333333336,0.00043977633333333333
1578679256,13.0,0.002330266666666667,0.0003870726666666666
1578679257,12.0,0.0023711333333333337,0.00040298066666666674
1578679258,10.0,0.0025417133333333333,0.00022866348666666664
1578679259,15.0,0.00258893,0.00023442653333333334
1578679260,12.0,0.0023211666666666663,0.00029998623333333336
1578679261,8.0,0.0014873333333333336,0.00018429733333333333
1578679262,14.0,0.002356056666666667,0.000282648
1578679263,15.0,0.002249356666666667,0.00024924
1578679264,18.0,0.0024389000000000004,0.0003106913333333333
1578679265,13.0,0.0023494233333333334,0.00028352743333333335
1578679266,8.0,0.0023343966666666666,0.00014405776666666665
1578679267,12.0,0.00243058,0.00040917899999999997
1578679268,10.0,0.0024289266666666664,0.0005051556666666667
1578679269,12.0,0.0024329666666666667,0.00012999366666666665
1578679270,8.0,0.002274486666666667,0.0002417163333333333
1578679271,5.0,0.00075671,5.988266666666667e-05
1578679272,14.0,0.0023735866666666668,0.000194931
1578679273,13.0,0.00242111,0.000292256
1578679274,19.0,0.0023516366666666666,0.00038013
1578679275,12.0,0.0023796566666666667,0.00033230233333333335
1578679276,13.0,0.0023464966666666667,0.00012128886666666666
1578679277,8.0,0.0023245,0.00012143433333333334
1578679278,0.0,0.0,0.0
1578679279,26.0,0.002360273333333333,0.0003715496666666667
1578679280,17.0,0.00221217,0.00020398426666666668
1578679281,18.0,0.00229156,0.00020221866666666666
1578679282,13.0,0.0023825833333333333,0.00026436633333333336
1578679283,14.0,0.00245041,0.00019743166666666664
1578679284,6.0,0.002446666666666667,0.00018910566666666668
1578679285,17.0,0.0024039499999999998,0.00019081333333333334
1578679286,12.0,0.0023899666666666666,0.0003261833333333334
1578679287,18.0,0.0023999766666666666,0.00020275233333333335
1578679288,13.0,0.0023574466666666668,0.00030592566666666666
1578679289,15.0,0.00234376,0.0003193883333333333
1578679290,8.0,0.0025313,7.015480000000001e-05
1578679291,8.0,0.0024869433333333333,0.0003089903333333333
1578679292,18.0,0.00244379,0.0004033446666666667
1578679293,11.0,0.0023447033333333332,0.00026667133333333333
1578679294,10.0,0.0025149166666666666,0.0003277776666666667
1578679295,14.0,0.0024185066666666667,0.000325865
1578679296,11.0,0.0024990933333333336,0.00015992343333333335
1578679297,15.0,0.00238274,0.0002241334
1578679298,10.0,0.00234761,0.00031113633333333337
1578679299,5.0,0.00216973,5.8889466666666666e-05
1578679300,12.0,0.002217796666666667,0.000246239
1578679301,12.0,0.0024499766666666663,0.00034226333333333336
1578679302,10.0,0.00236381,0.00017853609999999998
1578679303,12.0,0.00160665,0.00023435233333333333
1578679304,27.0,0.0025017466666666668,0.000603986
1578679305,13.0,0.0023192266666666665,8.857233333333334e-05
1578679306,14.0,0.00235464,0.000170493
1578679307,7.0,0.0023731266666666665,0.00011722233333333332
1578679308,4.0,0.0024701333333333334,0.00012469300000000002
1578679309,10.0,0.002639366666666667,0.00013273296666666665
1578679310,7.0,0.0017402166666666667,0.000118669
1578679311,22.0,0.00248375,0.000468319
1578679312,13.0,0.0026129133333333333,0.0001434007333333333
1578679313,6.0,0.00267877,9.6639e-05
1578679314,13.0,0.0024311333333333334,0.00019411233333333335
1578679315,13.0,0.0024635166666666665,0.000590046
1578679316,9.0,0.00246175,9.205599999999999e-05
1578679317,11.0,0.0022871933333333335,0.0001933573333333333
1578679318,18.0,0.0022642200000000004,0.00014908123333333333
1578679319,16.0,0.0023524566666666665,0.00036991833333333343
1578679320,11.0,0.0022807,0.00032579906666666664
1578679321,13.0,0.002379293333333333,0.0002915726666666667
1578679322,12.0,0.0015481133333333334,0.00018060866666666668
1578679323,10.0,0.0023084933333333336,0.0001930527
1578679324,11.0,0.002459366666666667,0.00016543080000000002
1578679325,6.0,0.0015902299999999998,0.00011528866666666667
1578679326,16.0,0.002362756666666667,0.00035889399999999996
1578679327,8.0,0.0024505933333333328,0.00014813733333333336
1578679328,15.0,0.002256203333333333,0.0002279081
1578679329,9.0,0.002394896666666667,0.00020806003333333334
1578679330,10.0,0.0024765499999999997,0.00015571366666666667
1578679331,9.0,0.0023426600000000003,0.00019431133333333334
1578679332,13.0,0.0024868566666666667,0.00016760833333333332
1578679333,9.0,0.00239033,0.000260512
1578679334,9.0,0.002204656666666667,0.00019391366666666665
1578679335,13.0,0.0024141366666666666,0.00033873733333333335
1578679336,12.0,0.0024292533333333337,0.0002591413333333334
1578679337,10.0,0.002284653333333333,0.0001917216666666667
1578679338,11.0,0.0023959466666666667,0.00020946663333333332
1578679339,6.0,0.0018054666666666667,0.00016744933333333334
1578679340,12.0,0.0024671666666666666,0.00034421666666666664
1578679341,7.0,0.00235768,0.0004505713333333333
1578679342,6.0,0.002531526666666667,0.00013780596666666667
1578679343,2.0,0.0017473699999999998,0.0
1578679344,12.0,0.0024170566666666666,0.00040615266666666665
1578679345,8.0,0.002289656666666667,0.00024690233333333334
1578679346,10.0,0.0024273766666666665,0.0006524193333333335
1578679347,10.0,0.0025259233333333334,0.000302911
1578679348,14.0,0.00243995,0.00021619533333333335
1578679349,21.0,0.0024138566666666666,0.00036924399999999996
1578679350,11.0,0.0023256,0.00020755666666666668
1578679351,10.0,0.00247761,0.0003450313333333333
1578679352,9.0,0.0023655566666666663,0.00020257643333333337
1578679353,11.0,0.0024331133333333334,0.00031926233333333333
1578679354,12.0,0.002592556666666667,0.0003842396666666667
1578679355,9.0,0.00252093,0.00032919666666666667
1578679356,11.0,0.00245743,0.000187662
1578679357,9.0,0.002280866666666666,0.00019872213333333333
1578679358,7.0,0.0015461366666666666,0.000264426
1578679359,9.0,0.00155693,0.00012589176666666667
1578679360,18.0,0.002498433333333333,0.0002224804
1578679361,7.0,0.0022725266666666667,9.973846666666667e-05
1578679362,6.0,0.0023673766666666668,9.2427e-05
1578679363,10.0,0.0023462166666666667,0.00029693706666666665
1578679364,10.0,0.00248722,0.00013949466666666666
1578679365,13.0,0.0023850766666666666,0.0004143556666666667
1578679366,12.0,0.0023531800000000003,0.00025154766666666666
1578679367,14.0,0.002267403333333333,0.00023038599999999999
1578679368,19.0,0.0024633866666666665,0.000273029
1578679369,8.0,0.0026469366666666667,0.0005235274
1578679370,9.0,0.0024373766666666665,6.643946666666667e-05
1578679371,9.0,0.00254984,0.0003942386666666667
1578679372,13.0,0.002376186666666667,0.00031420946666666665
1578679373,14.0,0.0023594099999999997,0.00023166333333333336
1578679374,7.0,0.00238771,0.00023980933333333336
1578679375,4.0,0.0022711766666666665,0.00017881399999999999
1578679376,10.0,0.0016056533333333334,0.00038864199999999997
1578679377,15.0,0.0015526633333333333,0.00019730833333333336
1578679378,13.0,0.0024839666666666665,0.00048511433333333335
1578679379,13.0,0.002527396666666666,0.0004607213333333333
1578679380,14.0,0.00251148,0.000307417
1578679381,12.0,0.002420083333333333,0.00022012
1578679382,11.0,0.002212786666666667,0.00041821266666666664
1578679383,10.0,0.00233044,0.0002289876666666667
1578679384,7.0,0.0026273333333333335,0.000375774
1578679385,8.0,0.0015719566666666668,0.00023351133333333334
1578679386,18.0,0.002372763333333333,0.00040133633333333334
1578679387,8.0,0.002539553333333333,0.00018105900000000002
1578679388,10.0,0.00244054,0.0003498993333333334
1578679389,12.0,0.0023369366666666663,0.00031941166666666666
1578679390,8.0,0.0023099766666666664,0.00014585923333333334
1578679391,5.0,0.00229482,4.8716829999999996e-05
1578679392,11.0,0.0023802966666666664,0.00019148966666666665
1578679393,7.0,0.00243591,0.00017940986666666669
1578679394,13.0,0.0022823299999999995,0.0002483606666666667
1578679395,16.0,0.0023253033333333335,0.00020701816666666666
1578679396,12.0,0.0022867666666666667,0.00017333033333333334
1578679397,9.0,0.0022649000000000002,0.00013013666666666666
1578679398,9.0,0.0021751933333333333,0.0002483923333333334
1578679399,11.0,0.0026665666666666667,0.0005631576666666668
1578679400,10.0,0.0024645366666666666,0.00013032233333333334
1578679401,18.0,0.002304566666666667,0.000266418
1578679402,11.0,0.0024379033333333335,0.000269662
1578679403,10.0,0.002363426666666667,0.000262022
1578679404,11.0,0.0023291,0.0002996443333333333
1578679405,11.0,0.0023579266666666665,0.00010858653333333333
1578679406,8.0,0.0023376833333333333,8.30093e-05
1578679407,4.0,0.0016549033333333333,0.00010641433333333332
1578679408,11.0,0.0021421266666666666,0.0003750326666666667
1578679409,10.0,0.00236655,0.0002613333333333333
1578679410,9.0,0.002270593333333333,0.0001131163
1578679411,10.0,0.00222438,0.00010289766666666667
1578679412,15.0,0.00240222,0.0002942823333333333
1578679413,8.0,0.00229617,0.00016098566666666666
1578679414,5.0,0.00244391,0.00029317533333333333
1578679415,20.0,0.00234587,0.0003474873333333334
1578679416,14.0,0.0024589833333333332,0.00024507033333333333
1578679417,6.0,0.0022486033333333332,0.00012564643333333334
1578679418,11.0,0.00230303,0.00020581466666666666
1578679419,8.0,0.00248411,0.0003226993333333333
1578679420,13.0,0.0024891166666666667,0.00013376433333333335
1578679421,8.0,0.0023397400000000003,0.00015212433333333336
1578679422,3.0,0.0016895933333333335,0.00018850966666666668
1578679423,21.0,0.0022716866666666665,0.000241539
1578679424,2.0,0.0008538966666666667,1.5974033333333333e-05
1578679425,6.0,0.0025798833333333334,0.00023349133333333333
1578679426,13.0,0.002380443333333333,0.0002890719333333333
1578679427,11.0,0.0023860733333333334,8.813546666666666e-05
1578679428,11.0,0.002347293333333333,0.00024313400000000002
1578679429,14.0,0.0023923200000000003,0.00020872743333333332
1578679430,13.0,0.0024094999999999997,0.00023596833333333332
1578679431,10.0,0.002338596666666667,0.00026005066666666665
1578679432,2.0,0.0015656166666666667,0.0
1578679433,11.0,0.0022604866666666667,0.00015090566666666667
1578679434,8.0,0.0020978299999999997,0.000186344
1578679435,13.0,0.0022311266666666667,0.00016682666666666666
1578679436,10.0,0.0023276033333333333,0.00024399766666666667
1578679437,12.0,0.0025217533333333334,0.0003209006
1578679438,13.0,0.00243897,0.0003080366666666666
1578679439,9.0,0.0024032066666666665,0.000478029
1578679440,9.0,0.0015432166666666666,0.00015983966666666667
1578679441,9.0,0.0022906033333333336,0.00021817266666666665
1578679442,10.0,0.002315623333333333,0.00035189266666666667
1578679443,8.0,0.0024214433333333333,0.00030148033333333334
1578679444,4.0,0.0015336666666666667,0.00019776833333333334
1578679445,11.0,0.00239002,0.00015548866666666668
1578679446,13.0,0.0021681833333333333,0.00023496166666666667
1578679447,8.0,0.0021922966666666666,0.0001283886
1578679448,16.0,0.0023985699999999996,0.0003489963333333333
1578679449,16.0,0.0023830599999999998,0.00016729016666666667
1578679450,8.0,0.0025018433333333337,0.00022986193333333332
1578679451,0.0,0.0,0.0
1578679452,26.0,0.00240332,0.0002661733333333333
1578679453,7.0,0.002436736666666667,0.00018895999999999998
1578679454,12.0,0.002304333333333333,0.00022795466666666666
1578679455,9.0,0.0015351233333333334,0.00021611833333333333
1578679456,9.0,0.0023497233333333333,0.0002552403333333333
1578679457,13.0,0.0025442966666666665,0.00016734880000000003
1578679458,8.0,0.0014789299999999998,0.00017241633333333334
1578679459,11.0,0.002225973333333333,0.00022674933333333334
1578679460,4.0,0.0016099200000000001,0.00019907946666666666
1578679461,3.0,0.0008506233333333333,0.00013724966666666665
1578679462,9.0,0.0023246599999999997,0.000309494
1578679463,14.0,0.00230853,0.00033558733333333336
1578679464,6.0,0.0016123133333333331,0.00012105699999999999
1578679465,10.0,0.0025294966666666668,0.00040231133333333335
1578679466,7.0,0.0026381833333333333,0.00012916999999999998
1578679467,9.0,0.002464116666666667,0.0002007486666666667
1578679468,6.0,0.0016651366666666668,0.00019195333333333332
1578679469,11.0,0.002400236666666667,0.0004100733333333333
1578679470,12.0,0.002486593333333333,0.000219385
1578679471,13.0,0.002353306666666667,0.00020535803333333335
1578679472,7.0,0.0016213666666666665,6.864866666666667e-05
1578679473,15.0,0.0023722799999999996,0.00032434466666666665
1578679474,9.0,0.00250153,0.00019375466666666664
1578679475,12.0,0.0025729566666666663,0.0002699483333333333
1578679476,11.0,0.0023359933333333333,0.00029994399999999996
1578679477,10.0,0.0022610866666666666,0.000356131
1578679478,7.0,0.0022770700000000004,0.00030223516666666667
1578679479,7.0,0.0021524833333333333,0.00020003333333333336
1578679480,7.0,0.002442083333333333,9.449336666666667e-05
1578679481,7.0,0.002537666666666667,4.831958e-05
1578679482,12.0,0.0023038033333333337,0.00026926699999999995
1578679483,14.0,0.0023361833333333335,0.00044954400000000007
1578679484,2.0,0.00144251,0.0
1578679485,20.0,0.0022274866666666666,0.000387612
1578679486,4.0,0.0015176133333333335,5.2929e-05
1578679487,5.0,0.0023660266666666666,0.00028077766666666665
1578679488,5.0,0.0014861800000000001,0.00012807033333333333
1578679489,25.0,0.0023452599999999996,0.0003028143333333333
1578679490,2.0,0.00136574,0.0
1578679491,5.0,0.00260822,0.00011523566666666667
1578679492,5.0,0.00259071,0.00016756866666666666
1578679493,4.0,0.00163375,0.00016574066666666666
1578679494,13.0,0.0022200033333333335,0.00012671933333333334
1578679495,10.0,0.002353583333333333,0.00024024633333333332
1578679496,5.0,0.0023269666666666665,0.0003170966666666667
1578679497,10.0,0.0023092633333333334,0.00022423259999999998
1578679498,4.0,0.0016142533333333333,0.00026798266666666664
1578679499,5.0,0.0015441966666666668,0.00010469233333333334
1578679500,8.0,0.0024516566666666667,8.2771e-05
1578679501,12.0,0.00226414,0.00032012466666666667
1578679502,5.0,0.0025919266666666664,0.00010442733333333334
1578679503,5.0,0.00249402,7.307533333333333e-05
1578679504,7.0,0.00232514,0.00012509033333333333
1578679505,11.0,0.002407456666666667,0.00023027266666666665
1578679506,12.0,0.00241867,0.0003533563333333333
1578679507,12.0,0.0024388500000000002,0.0002462546666666667
1578679508,13.0,0.0022925266666666663,0.00020880866666666667
1578679509,13.0,0.002275646666666667,0.000214966
1578679510,6.0,0.00227291,0.00017575433333333335
1578679511,5.0,0.0022481800000000002,1.5854833333333333e-05
1578679512,8.0,0.0022731833333333334,0.000189384
1578679513,16.0,0.00237998,0.00018756899999999998
1578679514,6.0,0.0021580866666666668,6.786976666666666e-05
1578679515,16.0,0.0023064833333333334,0.00026110799999999997
1578679516,8.0,0.00229444,0.00027418133333333334
1578679517,11.0,0.00237429,0.0003851783333333333
1578679518,7.0,0.002406506666666667,0.000191013
1578679519,6.0,0.0022857966666666664,0.000120441
1578679520,6.0,0.0022219266666666667,8.189666666666667e-05
1578679521,10.0,0.0022773066666666665,0.00018630416666666667
1578679522,8.0,0.00227175,5.707466666666667e-05
1578679523,9.0,0.0023489266666666666,0.0002788173333333333
1578679524,7.0,0.001727,0.00014221666666666666
1578679525,11.0,0.00248321,0.00039662899999999996
1578679526,5.0,0.0026034766666666667,0.00010768566666666668
1578679527,15.0,0.0025184366666666665,0.000411746
1578679528,8.0,0.0025455433333333335,0.0005028246666666667
1578679529,8.0,0.0026483966666666667,0.00032810366666666664
1578679530,9.0,0.0025522266666666666,0.000151634
1578679531,7.0,0.0024607699999999997,0.00021219266666666669
1578679532,14.0,0.00245852,0.000383993
1578679533,8.0,0.002396783333333333,0.0003141426666666667
1578679534,17.0,0.002455116666666667,0.00042032533333333336
1578679535,6.0,0.0021141800000000002,0.00012524923333333333
1578679536,9.0,0.0023540933333333334,0.0002829235333333333
1578679537,7.0,0.0023016533333333335,5.3803233333333334e-05
1578679538,8.0,0.0023538466666666665,0.000179993
1578679539,11.0,0.002285866666666667,0.000237465
1578679540,12.0,0.0023201333333333334,0.00017956876666666666
1578679541,6.0,0.0016656899999999998,0.000143316
1578679542,11.0,0.00239941,0.00034562766666666663
1578679543,11.0,0.0023852666666666664,0.0002997026666666667
1578679544,13.0,0.002660596666666667,0.00021774266666666666
1578679545,10.0,0.002435726666666667,0.0002242458
1578679546,7.0,0.0024726,0.000329812
1578679547,7.0,0.0021953333333333334,0.00016228331666666668
1578679548,18.0,0.002371073333333333,0.00027445666666666666
1578679549,2.0,0.0016692466666666666,0.0
1578679550,5.0,0.0021970266666666662,7.665166666666666e-05
1578679551,6.0,0.002221743333333333,0.0005359650000000001
1578679552,4.0,0.00149099,7.406873333333333e-05
1578679553,6.0,0.00223556,3.965696666666667e-05
1578679554,9.0,0.00163268,0.00010684566666666668
1578679555,10.0,0.0024767633333333335,0.000129289
1578679556,11.0,0.0024430700000000003,0.000297076
1578679557,13.0,0.0023245333333333333,0.000266255
1578679558,10.0,0.0024163333333333333,0.000195368
1578679559,10.0,0.0022743733333333333,0.00034377299999999996
1578679560,9.0,0.00234213,0.00011603032666666667
1578679561,4.0,0.0024246000000000003,0.00012040133333333334
1578679562,8.0,0.0022116766666666664,0.000223186
1578679563,9.0,0.0024184966666666668,0.0001047849
1578679564,10.0,0.0022989666666666667,0.00020852366666666668
1578679565,10.0,0.002459583333333333,0.00046058500000000006
1578679566,6.0,0.0021650933333333335,0.000247121
1578679567,11.0,0.0022968966666666664,0.000678277
1578679568,9.0,0.0022316433333333333,0.00022172933333333334
1578679569,6.0,0.00237624,0.0003181696666666667
1578679570,3.0,0.0017540433333333334,0.00015846899999999998
1578679571,3.0,0.00154217,0.00020917266666666665
1578679572,18.0,0.002551686666666667,0.0002696647
1578679573,5.0,0.00157036,0.0003412563333333334
1578679574,11.0,0.0022905533333333335,0.000363019
1578679575,7.0,0.0024769466666666666,0.00012056033333333333
1578679576,15.0,0.002547826666666667,0.0002168337666666667
1578679577,9.0,0.00235412,9.17275e-05
1578679578,12.0,0.0023360699999999996,0.00023620366666666668
1578679579,10.0,0.0023212466666666666,0.0003032683
1578679580,5.0,0.0022838366666666668,0.00010152666666666666
1578679581,10.0,0.00243409,0.0003809726666666666
1578679582,9.0,0.0023361366666666667,0.0002701483333333333
1578679583,11.0,0.0023833366666666665,0.00015936966666666667
1578679584,10.0,0.0025427833333333334,0.0005159576666666667
1578679585,9.0,0.0023712833333333332,0.00022381566666666668
1578679586,13.0,0.00229162,0.00043100533333333336
1578679587,11.0,0.0024207366666666665,0.00030924233333333337
1578679588,9.0,0.0023476533333333335,0.00017867100000000004
1578679589,10.0,0.00231829,0.00017601933333333332
1578679590,12.0,0.0023757766666666663,0.000280873
1578679591,11.0,0.0022673833333333336,0.0005131430000000001
1578679592,8.0,0.002407736666666667,0.0003499986666666666
1578679593,10.0,0.0022495433333333333,0.000153793
1578679594,10.0,0.0023065733333333337,0.00016715800000000001
1578679595,2.0,0.0015245299999999999,0.0
1578679596,4.0,0.00172554,0.00010728833333333334
1578679597,14.0,0.0022524333333333335,0.00027097266666666666
1578679598,16.0,0.00246068,0.0003022086666666667
1578679599,9.0,0.0022259299999999997,0.0001243883333333333
1578679600,9.0,0.0022383066666666666,0.00014424299999999998
1578679601,13.0,0.0022412966666666666,0.00016904446666666668
1578679602,13.0,0.0022929666666666668,0.00033311033333333333
1578679603,7.0,0.002204523333333333,7.402893333333334e-05
1578679604,4.0,0.0015767133333333336,8.483733333333335e-05
1578679605,10.0,0.0022807433333333336,0.00010921833333333333
1578679606,8.0,0.0023665833333333334,0.000248432
1578679607,9.0,0.0023712,0.00019919866666666668
1578679608,8.0,0.0025399933333333335,0.00014907133333333332
1578679609,10.0,0.002279816666666667,0.00015017713333333334
1578679610,11.0,0.0022774233333333334,0.00023293523333333335
1578679611,8.0,0.00236457,0.0002549491333333333
1578679612,15.0,0.0024931566666666666,0.000221173
1578679613,8.0,0.0023199533333333336,0.00020555633333333334
1578679614,17.0,0.0024492566666666667,0.00032042433333333335
1578679615,11.0,0.002549636666666667,0.0002490759
1578679616,7.0,0.0021869333333333334,0.000176231
1578679617,8.0,0.0024103333333333333,0.00029957299999999997
1578679618,12.0,0.002385896666666667,0.0002450413333333333
1578679619,9.0,0.0023423733333333336,0.00012972613333333334
1578679620,11.0,0.0023448333333333333,0.00016125043333333334
